date,store_nbr,transactions
7/19/2015,9,2162
7/19/2015,10,900
7/19/2015,11,2128
7/19/2015,12,1179
7/19/2015,13,816
7/19/2015,14,983
7/19/2015,15,1018
7/19/2015,16,1204
7/19/2015,17,1395
7/19/2015,18,1160
7/19/2015,19,1195
7/19/2015,20,1911
7/19/2015,23,931
7/19/2015,24,1949
7/19/2015,25,814
7/19/2015,26,650
7/19/2015,27,1843
7/19/2015,28,1504
7/19/2015,29,1328
7/19/2015,30,649
7/19/2015,31,1815
7/19/2015,32,658
7/19/2015,33,1211
7/19/2015,34,2135
7/19/2015,35,773
7/19/2015,36,1215
7/19/2015,37,1317
7/19/2015,38,2156
7/19/2015,39,1501
7/19/2015,40,1335
7/19/2015,41,1357
7/19/2015,43,1462
7/19/2015,44,4882
7/19/2015,45,4382
7/19/2015,46,4402
7/19/2015,47,4341
7/19/2015,48,4077
7/19/2015,49,3147
7/19/2015,50,2811
7/19/2015,51,1875
7/19/2015,53,1054
7/19/2015,54,1004
7/20/2015,1,1861
7/20/2015,2,1798
7/20/2015,3,2959
7/20/2015,4,1399
7/20/2015,5,1527
7/20/2015,6,1715
7/20/2015,7,1735
7/20/2015,8,2623
7/20/2015,9,2028
7/20/2015,10,932
7/20/2015,11,2256
7/20/2015,12,1285
7/20/2015,13,927
7/20/2015,14,1562
7/20/2015,15,1550
7/20/2015,16,948
7/20/2015,17,1346
7/20/2015,18,1292
7/20/2015,19,1327
7/20/2015,20,1363
7/20/2015,23,1089
7/20/2015,24,2464
7/20/2015,25,674
7/20/2015,26,543
7/20/2015,27,1358
7/20/2015,28,1061
7/20/2015,29,961
7/20/2015,30,700
7/20/2015,31,1407
7/20/2015,32,596
7/20/2015,33,1132
7/20/2015,34,2132
7/20/2015,35,652
7/20/2015,36,1115
7/20/2015,37,1639
7/20/2015,38,1597
7/20/2015,39,1433
7/20/2015,40,1662
7/20/2015,41,980
7/20/2015,43,1382
7/20/2015,44,3882
7/20/2015,45,3607
7/20/2015,46,3375
7/20/2015,47,3678
7/20/2015,48,2738
7/20/2015,49,2600
7/20/2015,50,2381
7/20/2015,51,1568
7/20/2015,53,777
7/20/2015,54,926
7/21/2015,1,1734
7/21/2015,2,1836
7/21/2015,3,2801
7/21/2015,4,1355
7/21/2015,5,1410
7/21/2015,6,1584
7/21/2015,7,1624
7/21/2015,8,2485
7/21/2015,9,1909
7/21/2015,10,1037
7/21/2015,11,2393
7/21/2015,12,1185
7/21/2015,13,915
7/21/2015,14,1350
7/21/2015,15,1487
7/21/2015,16,962
7/21/2015,17,1288
7/21/2015,18,1231
7/21/2015,19,1237
7/21/2015,20,1328
7/21/2015,23,1030
7/21/2015,24,2317
7/21/2015,25,715
7/21/2015,26,450
7/21/2015,27,1286
7/21/2015,28,1154
7/21/2015,29,1038
7/21/2015,30,748
7/21/2015,31,1364
7/21/2015,32,597
7/21/2015,33,1065
7/21/2015,34,1980
7/21/2015,35,703
7/21/2015,36,1166
7/21/2015,37,1565
7/21/2015,38,1434
7/21/2015,39,1335
7/21/2015,40,1632
7/21/2015,41,961
7/21/2015,43,1236
7/21/2015,44,3703
7/21/2015,45,3192
7/21/2015,46,2956
7/21/2015,47,3201
7/21/2015,48,2462
7/21/2015,49,2432
7/21/2015,50,2466
7/21/2015,51,1465
7/21/2015,53,668
7/21/2015,54,844
7/22/2015,1,1810
7/22/2015,2,1895
7/22/2015,3,3021
7/22/2015,4,1422
7/22/2015,5,1446
7/22/2015,6,1651
7/22/2015,7,1718
7/22/2015,8,2638
7/22/2015,9,1738
7/22/2015,10,865
7/22/2015,11,1978
7/22/2015,12,1190
7/22/2015,13,853
7/22/2015,14,1321
7/22/2015,15,1471
7/22/2015,16,825
7/22/2015,17,1147
7/22/2015,18,1155
7/22/2015,19,1251
7/22/2015,20,1345
7/22/2015,23,1017
7/22/2015,24,2417
7/22/2015,25,727
7/22/2015,26,509
7/22/2015,27,1468
7/22/2015,28,945
7/22/2015,29,886
7/22/2015,30,666
7/22/2015,31,1141
7/22/2015,32,533
7/22/2015,33,915
7/22/2015,34,1897
7/22/2015,35,609
7/22/2015,36,1017
7/22/2015,37,1651
7/22/2015,38,1617
7/22/2015,39,1252
7/22/2015,40,1326
7/22/2015,41,896
7/22/2015,43,1131
7/22/2015,44,4216
7/22/2015,45,3281
7/22/2015,46,3109
7/22/2015,47,3393
7/22/2015,48,2611
7/22/2015,49,2490
7/22/2015,50,2267
7/22/2015,51,1693
7/22/2015,53,789
7/22/2015,54,760
7/23/2015,1,1688
7/23/2015,2,1725
7/23/2015,3,2691
7/23/2015,4,1300
7/23/2015,5,1330
7/23/2015,6,1531
7/23/2015,7,1659
7/23/2015,8,2456
7/23/2015,9,1837
7/23/2015,10,864
7/23/2015,11,1981
7/23/2015,12,1214
7/23/2015,13,848
7/23/2015,14,1334
7/23/2015,15,1357
7/23/2015,16,862
7/23/2015,17,1130
7/23/2015,18,1233
7/23/2015,19,1169
7/23/2015,20,1421
7/23/2015,23,1035
7/23/2015,24,2137
7/23/2015,25,699
7/23/2015,26,443
7/23/2015,27,1313
7/23/2015,28,989
7/23/2015,29,905
7/23/2015,30,643
7/23/2015,31,1333
7/23/2015,32,579
7/23/2015,33,878
7/23/2015,34,1829
7/23/2015,35,654
7/23/2015,36,998
7/23/2015,37,1608
7/23/2015,38,1473
7/23/2015,39,1337
7/23/2015,40,1283
7/23/2015,41,876
7/23/2015,43,1123
7/23/2015,44,3597
7/23/2015,45,3053
7/23/2015,46,3044
7/23/2015,47,3087
7/23/2015,48,2525
7/23/2015,49,2374
7/23/2015,50,2303
7/23/2015,51,1514
7/23/2015,53,723
7/23/2015,54,759
7/24/2015,1,1820
7/24/2015,2,1979
7/24/2015,3,3149
7/24/2015,4,1521
7/24/2015,5,1282
7/24/2015,6,1764
7/24/2015,7,1887
7/24/2015,8,2862
7/24/2015,9,1674
7/24/2015,10,799
7/24/2015,11,2306
7/24/2015,12,1125
7/24/2015,13,880
7/24/2015,14,1226
7/24/2015,15,1428
7/24/2015,16,703
7/24/2015,17,1200
7/24/2015,18,1067
7/24/2015,19,1203
7/24/2015,20,1420
7/24/2015,21,3220
7/24/2015,23,1056
7/24/2015,24,2351
7/24/2015,25,959
7/24/2015,26,528
7/24/2015,27,1295
7/24/2015,28,913
7/24/2015,29,781
7/24/2015,30,662
7/24/2015,31,1260
7/24/2015,32,544
7/24/2015,33,826
7/24/2015,34,2162
7/24/2015,35,584
7/24/2015,36,1007
7/24/2015,37,1702
7/24/2015,38,1703
7/24/2015,39,1304
7/24/2015,40,1255
7/24/2015,41,949
7/24/2015,43,1183
7/24/2015,44,4239
7/24/2015,45,3703
7/24/2015,46,3330
7/24/2015,47,3610
7/24/2015,48,2881
7/24/2015,49,2755
7/24/2015,50,2401
7/24/2015,51,1749
7/24/2015,53,803
7/24/2015,54,774
7/25/2015,1,1192
7/25/2015,2,2022
7/25/2015,3,3400
7/25/2015,4,1548
7/25/2015,5,1342
7/25/2015,6,1976
7/25/2015,7,1612
7/25/2015,8,2663
7/25/2015,9,2131
7/25/2015,10,1084
7/25/2015,11,2310
7/25/2015,12,1308
7/25/2015,13,1203
7/25/2015,14,1595
7/25/2015,15,1395
7/25/2015,16,809
7/25/2015,17,1447
7/25/2015,18,1217
7/25/2015,19,1877
7/25/2015,20,1751
7/25/2015,21,3109
7/25/2015,23,998
7/25/2015,24,2061
7/25/2015,25,1200
7/25/2015,26,568
7/25/2015,27,1712
7/25/2015,28,1211
7/25/2015,29,1000
7/25/2015,30,615
7/25/2015,31,1480
7/25/2015,32,636
7/25/2015,33,1074
7/25/2015,34,2143
7/25/2015,35,769
7/25/2015,36,1093
7/25/2015,37,1670
7/25/2015,38,2066
7/25/2015,39,1665
7/25/2015,40,1415
7/25/2015,41,1173
7/25/2015,43,1321
7/25/2015,44,4701
7/25/2015,45,4039
7/25/2015,46,4063
7/25/2015,47,4020
7/25/2015,48,3569
7/25/2015,49,2989
7/25/2015,50,2960
7/25/2015,51,1748
7/25/2015,53,1010
7/25/2015,54,946
7/26/2015,1,498
7/26/2015,2,1838
7/26/2015,3,3345
7/26/2015,4,1591
7/26/2015,5,1249
7/26/2015,6,1969
7/26/2015,7,1445
7/26/2015,8,2440
7/26/2015,9,2051
7/26/2015,10,866
7/26/2015,11,2196
7/26/2015,12,1183
7/26/2015,13,789
7/26/2015,14,951
7/26/2015,15,1013
7/26/2015,16,935
7/26/2015,17,1448
7/26/2015,18,1181
7/26/2015,19,1172
7/26/2015,20,1842
7/26/2015,21,3354
7/26/2015,23,909
7/26/2015,24,1954
7/26/2015,25,785
7/26/2015,26,647
7/26/2015,27,1844
7/26/2015,28,1597
7/26/2015,29,1297
7/26/2015,30,635
7/26/2015,31,1624
7/26/2015,32,666
7/26/2015,33,1143
7/26/2015,34,2058
7/26/2015,35,778
7/26/2015,36,1265
7/26/2015,37,1237
7/26/2015,38,2186
7/26/2015,39,1431
7/26/2015,40,1391
7/26/2015,41,1353
7/26/2015,43,1489
7/26/2015,44,4399
7/26/2015,45,4145
7/26/2015,46,4161
7/26/2015,47,4218
7/26/2015,48,3910
7/26/2015,49,2927
7/26/2015,50,2724
7/26/2015,51,1809
7/26/2015,53,1061
7/26/2015,54,1149
7/27/2015,1,1703
7/27/2015,2,1752
7/27/2015,3,2873
7/27/2015,4,1313
7/27/2015,5,1204
7/27/2015,6,1585
7/27/2015,7,1653
7/27/2015,8,2547
7/27/2015,9,1849
7/27/2015,10,933
7/27/2015,11,2104
7/27/2015,12,1216
7/27/2015,13,945
7/27/2015,14,1438
7/27/2015,15,1424
7/27/2015,16,777
7/27/2015,17,1313
7/27/2015,18,1195
7/27/2015,19,1351
7/27/2015,20,1306
7/27/2015,21,2143
7/27/2015,23,906
7/27/2015,24,2240
7/27/2015,25,746
7/27/2015,26,482
7/27/2015,27,1370
7/27/2015,28,1081
7/27/2015,29,996
7/27/2015,30,749
7/27/2015,31,1320
7/27/2015,32,622
7/27/2015,33,1085
7/27/2015,34,2027
7/27/2015,35,620
7/27/2015,36,1063
7/27/2015,37,1548
7/27/2015,38,1596
7/27/2015,39,1356
7/27/2015,40,1595
7/27/2015,41,951
7/27/2015,43,1291
7/27/2015,44,3801
7/27/2015,45,3267
7/27/2015,46,2934
7/27/2015,47,3329
7/27/2015,48,2632
7/27/2015,49,2385
7/27/2015,50,2391
7/27/2015,51,1581
7/27/2015,53,759
7/27/2015,54,893
7/28/2015,1,1756
7/28/2015,2,1786
7/28/2015,3,2742
7/28/2015,4,1264
7/28/2015,5,1188
7/28/2015,6,1546
7/28/2015,7,1649
7/28/2015,8,2418
7/28/2015,9,1777
7/28/2015,10,946
7/28/2015,11,2079
7/28/2015,12,1168
7/28/2015,13,874
7/28/2015,14,1265
7/28/2015,15,1442
7/28/2015,16,725
7/28/2015,17,1280
7/28/2015,18,1234
7/28/2015,19,1118
7/28/2015,20,1341
7/28/2015,21,2045
7/28/2015,23,965
7/28/2015,24,2203
7/28/2015,25,679
7/28/2015,26,429
7/28/2015,27,1300
7/28/2015,28,1081
7/28/2015,29,1053
7/28/2015,30,755
7/28/2015,31,1337
7/28/2015,32,580
7/28/2015,33,998
7/28/2015,34,1968
7/28/2015,35,695
7/28/2015,36,1182
7/28/2015,37,1600
7/28/2015,38,1425
7/28/2015,39,1330
7/28/2015,40,1534
7/28/2015,41,989
7/28/2015,43,1216
7/28/2015,44,3601
7/28/2015,45,2961
7/28/2015,46,2692
7/28/2015,47,3135
7/28/2015,48,2365
7/28/2015,49,2374
7/28/2015,50,2161
7/28/2015,51,1447
7/28/2015,53,697
7/28/2015,54,798
7/29/2015,1,1815
7/29/2015,2,1874
7/29/2015,3,3025
7/29/2015,4,1447
7/29/2015,5,1303
7/29/2015,6,1574
7/29/2015,7,1693
7/29/2015,8,2694
7/29/2015,9,1769
7/29/2015,10,840
7/29/2015,11,1933
7/29/2015,12,1153
7/29/2015,13,812
7/29/2015,14,1238
7/29/2015,15,1370
7/29/2015,16,726
7/29/2015,17,1142
7/29/2015,18,1138
7/29/2015,19,1214
7/29/2015,20,1344
7/29/2015,21,2225
7/29/2015,23,969
7/29/2015,24,2390
7/29/2015,25,773
7/29/2015,26,416
7/29/2015,27,1381
7/29/2015,28,975
7/29/2015,29,872
7/29/2015,30,682
7/29/2015,31,1188
7/29/2015,32,566
7/29/2015,33,908
7/29/2015,34,1916
7/29/2015,35,615
7/29/2015,36,1029
7/29/2015,37,1646
7/29/2015,38,1566
7/29/2015,39,1210
7/29/2015,40,1375
7/29/2015,41,990
7/29/2015,43,1119
7/29/2015,44,4050
7/29/2015,45,3108
7/29/2015,46,2924
7/29/2015,47,3432
7/29/2015,48,2392
7/29/2015,49,2368
7/29/2015,50,2282
7/29/2015,51,1702
7/29/2015,53,809
7/29/2015,54,742
7/30/2015,1,1687
7/30/2015,2,1679
7/30/2015,3,2636
7/30/2015,4,1251
7/30/2015,5,1159
7/30/2015,6,1618
7/30/2015,7,1528
7/30/2015,8,2535
7/30/2015,9,1773
7/30/2015,10,826
7/30/2015,11,2048
7/30/2015,12,1090
7/30/2015,13,878
7/30/2015,14,1304
7/30/2015,15,1308
7/30/2015,16,664
7/30/2015,17,1110
7/30/2015,18,1212
7/30/2015,19,1080
7/30/2015,20,1400
7/30/2015,21,1731
7/30/2015,23,996
7/30/2015,24,2208
7/30/2015,25,658
7/30/2015,26,429
7/30/2015,27,1238
7/30/2015,28,1012
7/30/2015,29,901
7/30/2015,30,732
7/30/2015,31,1316
7/30/2015,32,562
7/30/2015,33,883
7/30/2015,34,1907
7/30/2015,35,659
7/30/2015,36,1014
7/30/2015,37,1483
7/30/2015,38,1376
7/30/2015,39,1336
7/30/2015,40,1321
7/30/2015,41,911
7/30/2015,43,1160
7/30/2015,44,3646
7/30/2015,45,3096
7/30/2015,46,2727
7/30/2015,47,3256
7/30/2015,48,2387
7/30/2015,49,2401
7/30/2015,50,2079
7/30/2015,51,1508
7/30/2015,53,690
7/30/2015,54,713
7/31/2015,1,1847
7/31/2015,2,1889
7/31/2015,3,3130
7/31/2015,4,1435
7/31/2015,5,1368
7/31/2015,6,1802
7/31/2015,7,1913
7/31/2015,8,2876
7/31/2015,9,1901
7/31/2015,10,861
7/31/2015,11,2251
7/31/2015,12,1112
7/31/2015,13,845
7/31/2015,14,1353
7/31/2015,15,1393
7/31/2015,16,647
7/31/2015,17,1185
7/31/2015,18,1191
7/31/2015,19,1238
7/31/2015,20,1417
7/31/2015,21,2003
7/31/2015,23,1037
7/31/2015,24,2553
7/31/2015,25,984
7/31/2015,26,570
7/31/2015,27,1415
7/31/2015,28,1120
7/31/2015,29,945
7/31/2015,30,720
7/31/2015,31,1307
7/31/2015,32,657
7/31/2015,33,925
7/31/2015,34,2363
7/31/2015,35,668
7/31/2015,36,1114
7/31/2015,37,1639
7/31/2015,38,1781
7/31/2015,39,1422
7/31/2015,40,1366
7/31/2015,41,1032
7/31/2015,43,1341
7/31/2015,44,4393
7/31/2015,45,3840
7/31/2015,46,3249
7/31/2015,47,3933
7/31/2015,48,2872
7/31/2015,49,2806
7/31/2015,50,2566
7/31/2015,51,1869
7/31/2015,53,959
7/31/2015,54,804
8/1/2015,1,1287
8/1/2015,2,2075
8/1/2015,3,3801
8/1/2015,4,1669
8/1/2015,5,1538
8/1/2015,6,2247
8/1/2015,7,1811
8/1/2015,8,2844
8/1/2015,9,2539
8/1/2015,10,1204
8/1/2015,11,2681
8/1/2015,12,1293
8/1/2015,13,1289
8/1/2015,14,1689
8/1/2015,15,1460
8/1/2015,16,903
8/1/2015,17,1589
8/1/2015,18,1273
8/1/2015,19,1938
8/1/2015,20,2004
8/1/2015,21,2645
8/1/2015,23,993
8/1/2015,24,2515
8/1/2015,25,1267
8/1/2015,26,809
8/1/2015,27,1812
8/1/2015,28,1544
8/1/2015,29,1313
8/1/2015,30,815
8/1/2015,31,1835
8/1/2015,32,787
8/1/2015,33,1280
8/1/2015,34,2870
8/1/2015,35,898
8/1/2015,36,1448
8/1/2015,37,1757
8/1/2015,38,2392
8/1/2015,39,1719
8/1/2015,40,1713
8/1/2015,41,1356
8/1/2015,43,1586
8/1/2015,44,5237
8/1/2015,45,4604
8/1/2015,46,4840
8/1/2015,47,4833
8/1/2015,48,4162
8/1/2015,49,3447
8/1/2015,50,3347
8/1/2015,51,2146
8/1/2015,53,1125
8/1/2015,54,1078
8/2/2015,1,503
8/2/2015,2,1871
8/2/2015,3,3560
8/2/2015,4,1716
8/2/2015,5,1348
8/2/2015,6,2132
8/2/2015,7,1425
8/2/2015,8,2496
8/2/2015,9,2327
8/2/2015,10,977
8/2/2015,11,2704
8/2/2015,12,1197
8/2/2015,13,858
8/2/2015,14,1030
8/2/2015,15,1089
8/2/2015,16,1012
8/2/2015,17,1526
8/2/2015,18,1302
8/2/2015,19,1225
8/2/2015,20,2154
8/2/2015,21,2856
8/2/2015,23,906
8/2/2015,24,1960
8/2/2015,25,881
8/2/2015,26,764
8/2/2015,27,1918
8/2/2015,28,1827
8/2/2015,29,1498
8/2/2015,30,756
8/2/2015,31,1977
8/2/2015,32,680
8/2/2015,33,1209
8/2/2015,34,2426
8/2/2015,35,965
8/2/2015,36,1378
8/2/2015,37,1243
8/2/2015,38,2235
8/2/2015,39,1511
8/2/2015,40,1472
8/2/2015,41,1487
8/2/2015,43,1544
8/2/2015,44,4759
8/2/2015,45,4501
8/2/2015,46,4456
8/2/2015,47,4385
8/2/2015,48,4278
8/2/2015,49,3204
8/2/2015,50,3147
8/2/2015,51,2057
8/2/2015,53,1132
8/2/2015,54,1270
8/3/2015,1,1882
8/3/2015,2,2003
8/3/2015,3,3121
8/3/2015,4,1420
8/3/2015,5,1454
8/3/2015,6,1704
8/3/2015,7,1634
8/3/2015,8,2891
8/3/2015,9,2340
8/3/2015,10,1027
8/3/2015,11,2609
8/3/2015,12,1273
8/3/2015,13,1038
8/3/2015,14,1599
8/3/2015,15,1628
8/3/2015,16,899
8/3/2015,17,1378
8/3/2015,18,1329
8/3/2015,19,1490
8/3/2015,20,1582
8/3/2015,21,1935
8/3/2015,23,1012
8/3/2015,24,2336
8/3/2015,25,821
8/3/2015,26,628
8/3/2015,27,1341
8/3/2015,28,1168
8/3/2015,29,1072
8/3/2015,30,734
8/3/2015,31,1520
8/3/2015,32,662
8/3/2015,33,1197
8/3/2015,34,2239
8/3/2015,35,768
8/3/2015,36,1217
8/3/2015,37,1601
8/3/2015,38,1728
8/3/2015,39,1457
8/3/2015,40,1700
8/3/2015,41,1046
8/3/2015,43,1502
8/3/2015,44,4253
8/3/2015,45,3822
8/3/2015,46,3423
8/3/2015,47,4016
8/3/2015,48,3175
8/3/2015,49,2839
8/3/2015,50,2694
8/3/2015,51,1645
8/3/2015,53,850
8/3/2015,54,937
8/4/2015,1,1857
8/4/2015,2,1870
8/4/2015,3,3012
8/4/2015,4,1419
8/4/2015,5,1319
8/4/2015,6,1688
8/4/2015,7,1689
8/4/2015,8,2589
8/4/2015,9,2174
8/4/2015,10,1148
8/4/2015,11,2583
8/4/2015,12,1239
8/4/2015,13,1028
8/4/2015,14,1483
8/4/2015,15,1548
8/4/2015,16,808
8/4/2015,17,1365
8/4/2015,18,1302
8/4/2015,19,1286
8/4/2015,20,1604
8/4/2015,21,1801
8/4/2015,23,972
8/4/2015,24,2401
8/4/2015,25,803
8/4/2015,26,544
8/4/2015,27,1292
8/4/2015,28,1303
8/4/2015,29,1139
8/4/2015,30,754
8/4/2015,31,1550
8/4/2015,32,593
8/4/2015,33,1167
8/4/2015,34,2193
8/4/2015,35,768
8/4/2015,36,1292
8/4/2015,37,1553
8/4/2015,38,1600
8/4/2015,39,1516
8/4/2015,40,1622
8/4/2015,41,1042
8/4/2015,43,1392
8/4/2015,44,3945
8/4/2015,45,3582
8/4/2015,46,3117
8/4/2015,47,3668
8/4/2015,48,2708
8/4/2015,49,2557
8/4/2015,50,2532
8/4/2015,51,1583
8/4/2015,53,787
8/4/2015,54,826
8/5/2015,1,1857
8/5/2015,2,1944
8/5/2015,3,3160
8/5/2015,4,1495
8/5/2015,5,1476
8/5/2015,6,1717
8/5/2015,7,1737
8/5/2015,8,2799
8/5/2015,9,2205
8/5/2015,10,1014
8/5/2015,11,2479
8/5/2015,12,1146
8/5/2015,13,859
8/5/2015,14,1392
8/5/2015,15,1493
8/5/2015,16,749
8/5/2015,17,1244
8/5/2015,18,1204
8/5/2015,19,1351
8/5/2015,20,1474
8/5/2015,21,1680
8/5/2015,23,1020
8/5/2015,24,2498
8/5/2015,25,901
8/5/2015,26,530
8/5/2015,27,1433
8/5/2015,28,1008
8/5/2015,29,914
8/5/2015,30,685
8/5/2015,31,1315
8/5/2015,32,576
8/5/2015,33,1011
8/5/2015,34,2011
8/5/2015,35,630
8/5/2015,36,1051
8/5/2015,37,1644
8/5/2015,38,1690
8/5/2015,39,1344
8/5/2015,40,1464
8/5/2015,41,1120
8/5/2015,43,1267
8/5/2015,44,4215
8/5/2015,45,3520
8/5/2015,46,3322
8/5/2015,47,3779
8/5/2015,48,2833
8/5/2015,49,2706
8/5/2015,50,2513
8/5/2015,51,1783
8/5/2015,53,862
8/5/2015,54,792
8/6/2015,1,1785
8/6/2015,2,1730
8/6/2015,3,2842
8/6/2015,4,1286
8/6/2015,5,1248
8/6/2015,6,1548
8/6/2015,7,1562
8/6/2015,8,2545
8/6/2015,9,2121
8/6/2015,10,1005
8/6/2015,11,2433
8/6/2015,12,1127
8/6/2015,13,883
8/6/2015,14,1399
8/6/2015,15,1407
8/6/2015,16,742
8/6/2015,17,1205
8/6/2015,18,1219
8/6/2015,19,1176
8/6/2015,20,1542
8/6/2015,21,1526
8/6/2015,23,936
8/6/2015,24,2295
8/6/2015,25,765
8/6/2015,26,459
8/6/2015,27,1290
8/6/2015,28,1044
8/6/2015,29,981
8/6/2015,30,733
8/6/2015,31,1441
8/6/2015,32,603
8/6/2015,33,989
8/6/2015,34,2060
8/6/2015,35,661
8/6/2015,36,1171
8/6/2015,37,1594
8/6/2015,38,1606
8/6/2015,39,1360
8/6/2015,40,1386
8/6/2015,41,939
8/6/2015,43,1435
8/6/2015,44,3775
8/6/2015,45,3323
8/6/2015,46,2934
8/6/2015,47,3318
8/6/2015,48,2589
8/6/2015,49,2565
8/6/2015,50,2372
8/6/2015,51,1547
8/6/2015,53,773
8/6/2015,54,733
8/7/2015,1,1869
8/7/2015,2,1915
8/7/2015,3,3257
8/7/2015,4,1492
8/7/2015,5,1419
8/7/2015,6,1801
8/7/2015,7,1797
8/7/2015,8,2862
8/7/2015,9,2001
8/7/2015,10,889
8/7/2015,11,2525
8/7/2015,12,1089
8/7/2015,13,890
8/7/2015,14,1368
8/7/2015,15,1428
8/7/2015,16,694
8/7/2015,17,1177
8/7/2015,18,1142
8/7/2015,19,1278
8/7/2015,20,1408
8/7/2015,21,1564
8/7/2015,23,1053
8/7/2015,24,2479
8/7/2015,25,1228
8/7/2015,26,509
8/7/2015,27,1334
8/7/2015,28,892
8/7/2015,29,872
8/7/2015,30,676
8/7/2015,31,1303
8/7/2015,32,601
8/7/2015,33,948
8/7/2015,34,2332
8/7/2015,35,652
8/7/2015,36,1095
8/7/2015,37,1683
8/7/2015,38,1724
8/7/2015,39,1483
8/7/2015,40,1373
8/7/2015,41,1016
8/7/2015,43,1375
8/7/2015,44,4394
8/7/2015,45,3753
8/7/2015,46,3202
8/7/2015,47,3856
8/7/2015,48,2872
8/7/2015,49,2770
8/7/2015,50,2631
8/7/2015,51,1805
8/7/2015,53,888
8/7/2015,54,797
8/8/2015,1,1087
8/8/2015,2,1851
8/8/2015,3,3280
8/8/2015,4,1485
8/8/2015,5,1455
8/8/2015,6,1918
8/8/2015,7,1462
8/8/2015,8,2507
8/8/2015,9,2263
8/8/2015,10,1120
8/8/2015,11,2477
8/8/2015,12,1195
8/8/2015,13,1190
8/8/2015,14,1564
8/8/2015,15,1327
8/8/2015,16,816
8/8/2015,17,1342
8/8/2015,18,1068
8/8/2015,19,1763
8/8/2015,20,1716
8/8/2015,21,2191
8/8/2015,23,958
8/8/2015,24,2282
8/8/2015,25,2208
8/8/2015,26,524
8/8/2015,27,1708
8/8/2015,28,1254
8/8/2015,29,1077
8/8/2015,30,772
8/8/2015,31,1532
8/8/2015,32,682
8/8/2015,33,1060
8/8/2015,34,2678
8/8/2015,35,845
8/8/2015,36,1270
8/8/2015,37,1423
8/8/2015,38,2014
8/8/2015,39,1563
8/8/2015,40,1510
8/8/2015,41,1236
8/8/2015,43,1530
8/8/2015,44,4513
8/8/2015,45,3917
8/8/2015,46,3873
8/8/2015,47,4140
8/8/2015,48,3405
8/8/2015,49,2992
8/8/2015,50,2909
8/8/2015,51,1853
8/8/2015,53,1195
8/8/2015,54,1044
8/9/2015,1,376
8/9/2015,2,1469
8/9/2015,3,2769
8/9/2015,4,1236
8/9/2015,5,1104
8/9/2015,6,1544
8/9/2015,7,1184
8/9/2015,8,2167
8/9/2015,9,1829
8/9/2015,10,761
8/9/2015,11,2223
8/9/2015,12,1073
8/9/2015,13,696
8/9/2015,14,902
8/9/2015,15,960
8/9/2015,16,865
8/9/2015,17,1131
8/9/2015,18,928
8/9/2015,19,1087
8/9/2015,20,1690
8/9/2015,21,2331
8/9/2015,23,823
8/9/2015,24,1627
8/9/2015,25,1972
8/9/2015,26,503
8/9/2015,27,1575
8/9/2015,28,1203
8/9/2015,29,985
8/9/2015,30,579
8/9/2015,31,1520
8/9/2015,32,653
8/9/2015,33,1105
8/9/2015,34,1939
8/9/2015,35,898
8/9/2015,36,1191
8/9/2015,37,934
8/9/2015,38,1816
8/9/2015,39,1232
8/9/2015,40,1191
8/9/2015,41,1223
8/9/2015,43,1293
8/9/2015,44,3843
8/9/2015,45,3612
8/9/2015,46,3583
8/9/2015,47,3545
8/9/2015,48,3105
8/9/2015,49,2629
8/9/2015,50,2587
8/9/2015,51,1601
8/9/2015,53,1053
8/9/2015,54,1088
8/10/2015,1,477
8/10/2015,2,1628
8/10/2015,3,3171
8/10/2015,4,1443
8/10/2015,5,1126
8/10/2015,6,1904
8/10/2015,7,1327
8/10/2015,8,2441
8/10/2015,9,2110
8/10/2015,10,824
8/10/2015,11,2244
8/10/2015,12,1140
8/10/2015,13,874
8/10/2015,14,1260
8/10/2015,15,1170
8/10/2015,16,815
8/10/2015,17,1477
8/10/2015,18,1028
8/10/2015,19,1243
8/10/2015,20,1870
8/10/2015,21,2049
8/10/2015,23,942
8/10/2015,24,1906
8/10/2015,25,1159
8/10/2015,26,555
8/10/2015,27,1899
8/10/2015,28,1476
8/10/2015,29,1221
8/10/2015,30,608
8/10/2015,31,1454
8/10/2015,32,673
8/10/2015,33,1048
8/10/2015,34,2126
8/10/2015,35,729
8/10/2015,36,1196
8/10/2015,37,1240
8/10/2015,38,1797
8/10/2015,39,1304
8/10/2015,40,1326
8/10/2015,41,1329
8/10/2015,43,1434
8/10/2015,44,4586
8/10/2015,45,4152
8/10/2015,46,4005
8/10/2015,47,4049
8/10/2015,48,3689
8/10/2015,49,2886
8/10/2015,50,2995
8/10/2015,51,1754
8/10/2015,53,1066
8/10/2015,54,902
8/11/2015,1,1802
8/11/2015,2,1810
8/11/2015,3,2871
8/11/2015,4,1345
8/11/2015,5,1342
8/11/2015,6,1644
8/11/2015,7,1655
8/11/2015,8,2656
8/11/2015,9,1947
8/11/2015,10,1034
8/11/2015,11,2284
8/11/2015,12,1146
8/11/2015,13,970
8/11/2015,14,1455
8/11/2015,15,1535
8/11/2015,16,770
8/11/2015,17,1366
8/11/2015,18,1237
8/11/2015,19,1320
8/11/2015,20,1354
8/11/2015,21,1480
8/11/2015,23,1066
8/11/2015,24,2186
8/11/2015,25,909
8/11/2015,26,450
8/11/2015,27,1302
8/11/2015,28,1153
